zone_id,dekad_start,rain_mm,rain_anomaly,rain_available_at,ndvi,ndvi_anomaly,ndvi_available_at
z_ke_mandera_west,2025-03-11,13.88,1.39,2025-03-25T06:00:00+00:00,0.2487,-0.02,2025-03-28T06:00:00+00:00
z_ke_mandera_west,2025-03-21,15.24,-0.17,2025-04-05T06:00:00+00:00,0.2706,-0.0284,2025-04-08T06:00:00+00:00
z_ke_mandera_west,2025-04-01,17.57,-0.52,2025-04-15T06:00:00+00:00,0.284,-0.0468,2025-04-18T06:00:00+00:00
z_ke_mandera_west,2025-04-11,17.34,-2.63,2025-04-25T06:00:00+00:00,0.324,-0.0332,2025-04-28T06:00:00+00:00
z_ke_mandera_west,2025-04-21,21.35,-3.38,2025-05-05T06:00:00+00:00,0.334,-0.0463,2025-05-08T06:00:00+00:00
z_ke_mandera_west,2025-05-01,23.88,-6.57,2025-05-15T06:00:00+00:00,0.3408,-0.0589,2025-05-18T06:00:00+00:00
z_ke_mandera_west,2025-05-11,32.97,-1.55,2025-05-25T06:00:00+00:00,0.3637,-0.0509,2025-05-28T06:00:00+00:00
z_ke_mandera_west,2025-05-21,26.86,-9.62,2025-06-05T06:00:00+00:00,0.3815,-0.0432,2025-06-08T06:00:00+00:00
z_ke_mandera_west,2025-06-01,34.78,-1.06,2025-06-15T06:00:00+00:00,0.4086,-0.0212,2025-06-18T06:00:00+00:00
z_ke_mandera_west,2025-06-11,27.67,-5.01,2025-06-25T06:00:00+00:00,0.4043,-0.0245,2025-06-28T06:00:00+00:00
z_ke_mandera_west,2025-06-21,25.09,-2.17,2025-07-05T06:00:00+00:00,0.4113,-0.0113,2025-07-08T06:00:00+00:00
z_ke_mandera_west,2025-07-01,17.23,-2.77,2025-07-15T06:00:00+00:00,0.4076,-0.0037,2025-07-18T06:00:00+00:00
z_ke_mandera_west,2025-07-11,12.44,0.92,2025-07-25T06:00:00+00:00,0.4031,0.0078,2025-07-28T06:00:00+00:00
z_ke_mandera_west,2025-07-21,6.74,0.94,2025-08-05T06:00:00+00:00,0.4116,0.0367,2025-08-08T06:00:00+00:00
z_ke_mandera_west,2025-08-01,4.71,3.01,2025-08-15T06:00:00+00:00,0.3752,0.027,2025-08-18T06:00:00+00:00
z_ke_mandera_west,2025-08-11,7.27,7.27,2025-08-25T06:00:00+00:00,0.366,0.045,2025-08-28T06:00:00+00:00
z_ke_mandera_west,2025-08-21,6.71,6.71,2025-09-05T06:00:00+00:00,0.3659,0.0742,2025-09-08T06:00:00+00:00
z_ke_mandera_west,2025-09-01,2.5,2.5,2025-09-15T06:00:00+00:00,0.3259,0.0679,2025-09-18T06:00:00+00:00
z_ke_mandera_west,2025-09-11,4.67,4.67,2025-09-25T06:00:00+00:00,0.2841,0.0341,2025-09-28T06:00:00+00:00
z_ke_mandera_west,2025-09-21,10.5,10.5,2025-10-05T06:00:00+00:00,0.2903,0.0403,2025-10-08T06:00:00+00:00
z_ke_mandera_west,2025-10-01,0.0,0.0,2025-10-15T06:00:00+00:00,0.2697,0.0197,2025-10-18T06:00:00+00:00
z_ke_mandera_west,2025-10-11,0.0,0.0,2025-10-25T06:00:00+00:00,0.2727,0.0227,2025-10-28T06:00:00+00:00
z_ke_mandera_west,2025-10-21,0.0,-3.68,2025-11-05T06:00:00+00:00,0.2575,0.0075,2025-11-08T06:00:00+00:00
z_ke_mandera_west,2025-11-01,5.59,-3.58,2025-11-15T06:00:00+00:00,0.27,0.02,2025-11-18T06:00:00+00:00
z_ke_mandera_west,2025-11-11,3.58,-9.48,2025-11-25T06:00:00+00:00,0.262,0.012,2025-11-28T06:00:00+00:00
z_ke_mandera_west,2025-11-21,17.21,1.8,2025-12-05T06:00:00+00:00,0.2636,0.0136,2025-12-08T06:00:00+00:00
z_ke_mandera_west,2025-12-01,6.72,-9.23,2025-12-15T06:00:00+00:00,0.2414,-0.0086,2025-12-18T06:00:00+00:00
z_ke_mandera_west,2025-12-11,8.82,-5.82,2025-12-25T06:00:00+00:00,0.2366,-0.0134,2025-12-28T06:00:00+00:00
z_ke_mandera_west,2025-12-21,13.41,1.81,2026-01-05T06:00:00+00:00,0.2387,-0.0113,2026-01-08T06:00:00+00:00
z_ke_mandera_west,2026-01-01,0.43,-6.15,2026-01-15T06:00:00+00:00,0.253,0.003,2026-01-18T06:00:00+00:00
z_ke_mandera_west,2026-01-11,0.0,-1.28,2026-01-25T06:00:00+00:00,0.2476,-0.0024,2026-01-28T06:00:00+00:00
z_ke_mandera_west,2026-01-21,1.48,1.48,2026-02-05T06:00:00+00:00,0.2492,-0.0008,2026-02-08T06:00:00+00:00
z_ke_mandera_town,2012-01-01,4.97,-1.61,2012-01-15T06:00:00+00:00,0.2828,0.0328,2012-01-18T06:00:00+00:00
z_ke_mandera_town,2012-01-11,4.78,3.5,2012-01-25T06:00:00+00:00,0.2605,0.0105,2012-01-28T06:00:00+00:00
z_ke_mandera_town,2012-01-21,0.0,0.0,2012-02-05T06:00:00+00:00,0.2467,-0.0033,2012-02-08T06:00:00+00:00
z_ke_mandera_town,2012-02-01,8.86,8.86,2012-02-15T06:00:00+00:00,0.2687,0.0187,2012-02-18T06:00:00+00:00
z_ke_mandera_town,2012-02-11,6.19,3.5,2012-02-25T06:00:00+00:00,0.254,0.004,2012-02-28T06:00:00+00:00
z_ke_mandera_town,2012-02-21,18.65,12.26,2012-03-05T06:00:00+00:00,0.2525,0.0025,2012-03-08T06:00:00+00:00
z_ke_mandera_town,2012-03-01,0.0,-9.21,2012-03-15T06:00:00+00:00,0.2548,0.0048,2012-03-18T06:00:00+00:00
z_ke_mandera_town,2012-03-11,9.18,-3.31,2012-03-25T06:00:00+00:00,0.2584,-0.0103,2012-03-28T06:00:00+00:00
z_ke_mandera_town,2012-03-21,0.0,-15.41,2012-04-05T06:00:00+00:00,0.269,-0.0301,2012-04-08T06:00:00+00:00
z_ke_mandera_town,2012-04-01,4.01,-14.08,2012-04-15T06:00:00+00:00,0.2879,-0.0429,2012-04-18T06:00:00+00:00
z_ke_mandera_town,2012-04-11,13.82,-6.15,2012-04-25T06:00:00+00:00,0.3285,-0.0286,2012-04-28T06:00:00+00:00
z_ke_mandera_town,2012-04-21,20.42,-4.31,2012-05-05T06:00:00+00:00,0.3378,-0.0425,2012-05-08T06:00:00+00:00
z_ke_mandera_town,2012-05-01,16.47,-13.98,2012-05-15T06:00:00+00:00,0.3545,-0.0451,2012-05-18T06:00:00+00:00
z_ke_mandera_town,2012-05-11,35.39,0.86,2012-05-25T06:00:00+00:00,0.3815,-0.0331,2012-05-28T06:00:00+00:00
z_ke_mandera_town,2012-05-21,28.3,-8.17,2012-06-05T06:00:00+00:00,0.3859,-0.0387,2012-06-08T06:00:00+00:00
z_ke_mandera_town,2012-06-01,20.28,-15.55,2012-06-15T06:00:00+00:00,0.3895,-0.0402,2012-06-18T06:00:00+00:00
z_ke_mandera_town,2012-06-11,22.73,-9.95,2012-06-25T06:00:00+00:00,0.3989,-0.0299,2012-06-28T06:00:00+00:00
z_ke_mandera_town,2012-06-21,17.68,-9.57,2012-07-05T06:00:00+00:00,0.3999,-0.0227,2012-07-08T06:00:00+00:00
z_ke_mandera_town,2012-07-01,6.34,-13.66,2012-07-15T06:00:00+00:00,0.4004,-0.0109,2012-07-18T06:00:00+00:00
z_ke_mandera_town,2012-07-11,7.32,-4.2,2012-07-25T06:00:00+00:00,0.4012,0.006,2012-07-28T06:00:00+00:00
z_ke_mandera_town,2012-07-21,10.53,4.73,2012-08-05T06:00:00+00:00,0.3765,0.0016,2012-08-08T06:00:00+00:00
z_ke_mandera_town,2012-08-01,5.87,4.16,2012-08-15T06:00:00+00:00,0.3682,0.0199,2012-08-18T06:00:00+00:00
z_ke_mandera_town,2012-08-11,0.0,0.0,2012-08-25T06:00:00+00:00,0.344,0.023,2012-08-28T06:00:00+00:00
z_ke_mandera_town,2012-08-21,0.0,0.0,2012-09-05T06:00:00+00:00,0.3166,0.0249,2012-09-08T06:00:00+00:00
z_ke_mandera_town,2012-09-01,14.23,14.23,2012-09-15T06:00:00+00:00,0.3121,0.0542,2012-09-18T06:00:00+00:00
z_ke_mandera_town,2012-09-11,5.59,5.59,2012-09-25T06:00:00+00:00,0.3027,0.0527,2012-09-28T06:00:00+00:00
z_ke_mandera_town,2012-09-21,0.0,0.0,2012-10-05T06:00:00+00:00,0.2861,0.0361,2012-10-08T06:00:00+00:00
z_ke_mandera_town,2012-10-01,2.03,2.03,2012-10-15T06:00:00+00:00,0.262,0.012,2012-10-18T06:00:00+00:00
z_ke_mandera_town,2012-10-11,6.84,6.84,2012-10-25T06:00:00+00:00,0.2582,0.0082,2012-10-28T06:00:00+00:00
z_ke_mandera_town,2012-10-21,2.91,-0.77,2012-11-05T06:00:00+00:00,0.2466,-0.0034,2012-11-08T06:00:00+00:00
z_ke_mandera_town,2012-11-01,12.5,3.33,2012-11-15T06:00:00+00:00,0.2464,-0.0036,2012-11-18T06:00:00+00:00
z_ke_mandera_town,2012-11-11,11.33,-1.73,2012-11-25T06:00:00+00:00,0.2483,-0.0017,2012-11-28T06:00:00+00:00
z_ke_mandera_town,2012-11-21,11.86,-3.55,2012-12-05T06:00:00+00:00,0.2288,-0.0212,2012-12-08T06:00:00+00:00
z_ke_mandera_town,2012-12-01,13.16,-2.8,2012-12-15T06:00:00+00:00,0.2651,0.0151,2012-12-18T06:00:00+00:00
z_ke_mandera_town,2012-12-11,14.23,-0.41,2012-12-25T06:00:00+00:00,0.2462,-0.0038,2012-12-28T06:00:00+00:00
z_ke_mandera_town,2012-12-21,3.81,-7.79,2013-01-05T06:00:00+00:00,0.2275,-0.0225,2013-01-08T06:00:00+00:00
z_ke_mandera_town,2013-01-01,5.23,-1.35,2013-01-15T06:00:00+00:00,0.2407,-0.0093,2013-01-18T06:00:00+00:00
z_ke_mandera_town,2013-01-11,8.71,7.43,2013-01-25T06:00:00+00:00,0.2341,-0.0159,2013-01-28T06:00:00+00:00
z_ke_mandera_town,2013-01-21,0.0,0.0,2013-02-05T06:00:00+00:00,0.2399,-0.0101,2013-02-08T06:00:00+00:00
z_ke_mandera_town,2013-02-01,0.96,0.96,2013-02-15T06:00:00+00:00,0.2359,-0.0141,2013-02-18T06:00:00+00:00
z_ke_mandera_town,2013-02-11,0.38,-2.31,2013-02-25T06:00:00+00:00,0.2394,-0.0106,2013-02-28T06:00:00+00:00
z_ke_mandera_town,2013-02-21,3.74,-2.65,2013-03-05T06:00:00+00:00,0.2372,-0.0128,2013-03-08T06:00:00+00:00
z_ke_mandera_town,2013-03-01,11.71,2.49,2013-03-15T06:00:00+00:00,0.2544,0.0044,2013-03-18T06:00:00+00:00
z_ke_mandera_town,2013-03-11,1.07,-11.42,2013-03-25T06:00:00+00:00,0.2451,-0.0236,2013-03-28T06:00:00+00:00
z_ke_mandera_town,2013-03-21,18.75,3.34,2013-04-05T06:00:00+00:00,0.2868,-0.0123,2013-04-08T06:00:00+00:00
z_ke_mandera_town,2013-04-01,14.37,-3.73,2013-04-15T06:00:00+00:00,0.2937,-0.0371,2013-04-18T06:00:00+00:00
z_ke_mandera_town,2013-04-11,18.15,-1.82,2013-04-25T06:00:00+00:00,0.3156,-0.0415,2013-04-28T06:00:00+00:00
z_ke_mandera_town,2013-04-21,23.5,-1.23,2013-05-05T06:00:00+00:00,0.3415,-0.0389,2013-05-08T06:00:00+00:00
z_ke_mandera_town,2013-05-01,25.41,-5.04,2013-05-15T06:00:00+00:00,0.3788,-0.0208,2013-05-18T06:00:00+00:00
z_ke_mandera_town,2013-05-11,27.48,-7.04,2013-05-25T06:00:00+00:00,0.3785,-0.0361,2013-05-28T06:00:00+00:00
z_ke_mandera_town,2013-05-21,36.48,-0.0,2013-06-05T06:00:00+00:00,0.4156,-0.009,2013-06-08T06:00:00+00:00
z_ke_mandera_town,2013-06-01,25.29,-10.55,2013-06-15T06:00:00+00:00,0.4124,-0.0174,2013-06-18T06:00:00+00:00
z_ke_mandera_town,2013-06-11,25.28,-7.4,2013-06-25T06:00:00+00:00,0.4202,-0.0086,2013-06-28T06:00:00+00:00
z_ke_mandera_town,2013-06-21,25.94,-1.31,2013-07-05T06:00:00+00:00,0.4161,-0.0065,2013-07-08T06:00:00+00:00
z_ke_mandera_town,2013-07-01,16.94,-3.07,2013-07-15T06:00:00+00:00,0.4098,-0.0015,2013-07-18T06:00:00+00:00
z_ke_mandera_town,2013-07-11,18.71,7.2,2013-07-25T06:00:00+00:00,0.4212,0.0259,2013-07-28T06:00:00+00:00
z_ke_mandera_town,2013-07-21,0.56,-5.24,2013-08-05T06:00:00+00:00,0.3919,0.017,2013-08-08T06:00:00+00:00
z_ke_mandera_town,2013-08-01,10.3,8.59,2013-08-15T06:00:00+00:00,0.3999,0.0516,2013-08-18T06:00:00+00:00
z_ke_mandera_town,2013-08-11,4.91,4.91,2013-08-25T06:00:00+00:00,0.3719,0.0509,2013-08-28T06:00:00+00:00
z_ke_mandera_town,2013-08-21,0.0,0.0,2013-09-05T06:00:00+00:00,0.335,0.0434,2013-09-08T06:00:00+00:00
z_ke_mandera_town,2013-09-01,7.12,7.12,2013-09-15T06:00:00+00:00,0.298,0.04,2013-09-18T06:00:00+00:00
z_ke_mandera_town,2013-09-11,3.9,3.9,2013-09-25T06:00:00+00:00,0.268,0.018,2013-09-28T06:00:00+00:00
z_ke_mandera_town,2013-09-21,4.77,4.77,2013-10-05T06:00:00+00:00,0.2714,0.0214,2013-10-08T06:00:00+00:00
z_ke_mandera_town,2013-10-01,14.87,14.87,2013-10-15T06:00:00+00:00,0.2725,0.0225,2013-10-18T06:00:00+00:00
z_ke_mandera_town,2013-10-11,6.75,6.75,2013-10-25T06:00:00+00:00,0.2844,0.0344,2013-10-28T06:00:00+00:00
z_ke_mandera_town,2013-10-21,4.26,0.58,2013-11-05T06:00:00+00:00,0.2756,0.0256,2013-11-08T06:00:00+00:00
z_ke_mandera_town,2013-11-01,19.04,9.87,2013-11-15T06:00:00+00:00,0.2473,-0.0027,2013-11-18T06:00:00+00:00
z_ke_mandera_town,2013-11-11,9.67,-3.39,2013-11-25T06:00:00+00:00,0.2485,-0.0015,2013-11-28T06:00:00+00:00
z_ke_mandera_town,2013-11-21,3.94,-11.47,2013-12-05T06:00:00+00:00,0.2484,-0.0016,2013-12-08T06:00:00+00:00
z_ke_mandera_town,2013-12-01,5.72,-10.24,2013-12-15T06:00:00+00:00,0.2388,-0.0112,2013-12-18T06:00:00+00:00
z_ke_mandera_town,2013-12-11,17.73,3.09,2013-12-25T06:00:00+00:00,0.2188,-0.0312,2013-12-28T06:00:00+00:00
z_ke_mandera_town,2013-12-21,6.26,-5.34,2014-01-05T06:00:00+00:00,0.2317,-0.0183,2014-01-08T06:00:00+00:00
z_ke_mandera_town,2014-01-01,4.49,-2.09,2014-01-15T06:00:00+00:00,0.2382,-0.0118,2014-01-18T06:00:00+00:00
z_ke_mandera_town,2014-01-11,5.07,3.79,2014-01-25T06:00:00+00:00,0.2533,0.0033,2014-01-28T06:00:00+00:00
z_ke_mandera_town,2014-01-21,1.21,1.21,2014-02-05T06:00:00+00:00,0.2504,0.0004,2014-02-08T06:00:00+00:00
z_ke_mandera_town,2014-02-01,0.0,0.0,2014-02-15T06:00:00+00:00,0.2481,-0.0019,2014-02-18T06:00:00+00:00
z_ke_mandera_town,2014-02-11,0.0,-2.69,2014-02-25T06:00:00+00:00,0.2524,0.0024,2014-02-28T06:00:00+00:00
z_ke_mandera_town,2014-02-21,4.77,-1.62,2014-03-05T06:00:00+00:00,0.2712,0.0212,2014-03-08T06:00:00+00:00
z_ke_mandera_town,2014-03-01,4.97,-4.24,2014-03-15T06:00:00+00:00,0.2667,0.0167,2014-03-18T06:00:00+00:00
z_ke_mandera_town,2014-03-11,5.69,-6.81,2014-03-25T06:00:00+00:00,0.2709,0.0022,2014-03-28T06:00:00+00:00
z_ke_mandera_town,2014-03-21,12.87,-2.55,2014-04-05T06:00:00+00:00,0.2796,-0.0195,2014-04-08T06:00:00+00:00
z_ke_mandera_town,2014-04-01,14.13,-3.97,2014-04-15T06:00:00+00:00,0.3004,-0.0304,2014-04-18T06:00:00+00:00
z_ke_mandera_town,2014-04-11,26.04,6.08,2014-04-25T06:00:00+00:00,0.3171,-0.04,2014-04-28T06:00:00+00:00
z_ke_mandera_town,2014-04-21,26.33,1.61,2014-05-05T06:00:00+00:00,0.3407,-0.0396,2014-05-08T06:00:00+00:00
z_ke_mandera_town,2014-05-01,25.17,-5.28,2014-05-15T06:00:00+00:00,0.3672,-0.0325,2014-05-18T06:00:00+00:00
z_ke_mandera_town,2014-05-11,18.25,-16.28,2014-05-25T06:00:00+00:00,0.3914,-0.0231,2014-05-28T06:00:00+00:00
z_ke_mandera_town,2014-05-21,21.32,-15.15,2014-06-05T06:00:00+00:00,0.3999,-0.0247,2014-06-08T06:00:00+00:00
z_ke_mandera_town,2014-06-01,24.3,-11.54,2014-06-15T06:00:00+00:00,0.4145,-0.0152,2014-06-18T06:00:00+00:00
z_ke_mandera_town,2014-06-11,21.93,-10.74,2014-06-25T06:00:00+00:00,0.4109,-0.0179,2014-06-28T06:00:00+00:00
z_ke_mandera_town,2014-06-21,26.45,-0.81,2014-07-05T06:00:00+00:00,0.425,0.0024,2014-07-08T06:00:00+00:00
z_ke_mandera_town,2014-07-01,28.76,8.76,2014-07-15T06:00:00+00:00,0.4275,0.0162,2014-07-18T06:00:00+00:00
z_ke_mandera_town,2014-07-11,3.88,-7.64,2014-07-25T06:00:00+00:00,0.4134,0.0182,2014-07-28T06:00:00+00:00
z_ke_mandera_town,2014-07-21,4.98,-0.82,2014-08-05T06:00:00+00:00,0.4121,0.0372,2014-08-08T06:00:00+00:00
z_ke_mandera_town,2014-08-01,11.38,9.68,2014-08-15T06:00:00+00:00,0.3989,0.0506,2014-08-18T06:00:00+00:00
z_ke_mandera_town,2014-08-11,6.37,6.37,2014-08-25T06:00:00+00:00,0.3805,0.0595,2014-08-28T06:00:00+00:00
z_ke_mandera_town,2014-08-21,0.0,0.0,2014-09-05T06:00:00+00:00,0.3456,0.054,2014-09-08T06:00:00+00:00
z_ke_mandera_town,2014-09-01,4.33,4.33,2014-09-15T06:00:00+00:00,0.3093,0.0513,2014-09-18T06:00:00+00:00
z_ke_mandera_town,2014-09-11,0.0,0.0,2014-09-25T06:00:00+00:00,0.2682,0.0182,2014-09-28T06:00:00+00:00
z_ke_mandera_town,2014-09-21,8.83,8.83,2014-10-05T06:00:00+00:00,0.2572,0.0072,2014-10-08T06:00:00+00:00
z_ke_mandera_town,2014-10-01,2.94,2.94,2014-10-15T06:00:00+00:00,0.2457,-0.0043,2014-10-18T06:00:00+00:00
z_ke_mandera_town,2014-10-11,0.0,0.0,2014-10-25T06:00:00+00:00,0.2384,-0.0116,2014-10-28T06:00:00+00:00
z_ke_mandera_town,2014-10-21,0.0,-3.68,2014-11-05T06:00:00+00:00,0.2509,0.0009,2014-11-08T06:00:00+00:00
z_ke_mandera_town,2014-11-01,12.32,3.15,2014-11-15T06:00:00+00:00,0.267,0.017,2014-11-18T06:00:00+00:00
z_ke_mandera_town,2014-11-11,1.67,-11.39,2014-11-25T06:00:00+00:00,0.2627,0.0127,2014-11-28T06:00:00+00:00
z_ke_mandera_town,2014-11-21,12.38,-3.03,2014-12-05T06:00:00+00:00,0.2542,0.0042,2014-12-08T06:00:00+00:00
z_ke_mandera_town,2014-12-01,17.49,1.53,2014-12-15T06:00:00+00:00,0.2637,0.0137,2014-12-18T06:00:00+00:00
z_ke_mandera_town,2014-12-11,13.39,-1.25,2014-12-25T06:00:00+00:00,0.258,0.008,2014-12-28T06:00:00+00:00
z_ke_mandera_town,2014-12-21,8.17,-3.43,2015-01-05T06:00:00+00:00,0.2423,-0.0077,2015-01-08T06:00:00+00:00
z_ke_mandera_town,2015-01-01,0.0,-6.58,2015-01-15T06:00:00+00:00,0.2443,-0.0057,2015-01-18T06:00:00+00:00
z_ke_mandera_town,2015-01-11,3.61,2.33,2015-01-25T06:00:00+00:00,0.2395,-0.0105,2015-01-28T06:00:00+00:00
z_ke_mandera_town,2015-01-21,0.0,0.0,2015-02-05T06:00:00+00:00,0.2285,-0.0215,2015-02-08T06:00:00+00:00
z_ke_mandera_town,2015-02-01,1.16,1.16,2015-02-15T06:00:00+00:00,0.2518,0.0018,2015-02-18T06:00:00+00:00
z_ke_mandera_town,2015-02-11,12.46,9.77,2015-02-25T06:00:00+00:00,0.2607,0.0107,2015-02-28T06:00:00+00:00
z_ke_mandera_town,2015-02-21,19.0,12.62,2015-03-05T06:00:00+00:00,0.2699,0.0199,2015-03-08T06:00:00+00:00
z_ke_mandera_town,2015-03-01,0.0,-9.21,2015-03-15T06:00:00+00:00,0.2499,-0.0001,2015-03-18T06:00:00+00:00
z_ke_mandera_town,2015-03-11,8.3,-4.19,2015-03-25T06:00:00+00:00,0.2543,-0.0144,2015-03-28T06:00:00+00:00
z_ke_mandera_town,2015-03-21,2.55,-12.86,2015-04-05T06:00:00+00:00,0.2679,-0.0312,2015-04-08T06:00:00+00:00
z_ke_mandera_town,2015-04-01,16.78,-1.31,2015-04-15T06:00:00+00:00,0.2831,-0.0477,2015-04-18T06:00:00+00:00
z_ke_mandera_town,2015-04-11,19.83,-0.13,2015-04-25T06:00:00+00:00,0.3072,-0.0499,2015-04-28T06:00:00+00:00
z_ke_mandera_town,2015-04-21,14.55,-10.18,2015-05-05T06:00:00+00:00,0.3211,-0.0592,2015-05-08T06:00:00+00:00
z_ke_mandera_town,2015-05-01,14.08,-16.38,2015-05-15T06:00:00+00:00,0.337,-0.0626,2015-05-18T06:00:00+00:00
z_ke_mandera_town,2015-05-11,27.37,-7.16,2015-05-25T06:00:00+00:00,0.3628,-0.0517,2015-05-28T06:00:00+00:00
z_ke_mandera_town,2015-05-21,26.08,-10.4,2015-06-05T06:00:00+00:00,0.3901,-0.0345,2015-06-08T06:00:00+00:00
z_ke_mandera_town,2015-06-01,17.09,-18.75,2015-06-15T06:00:00+00:00,0.3828,-0.0469,2015-06-18T06:00:00+00:00
z_ke_mandera_town,2015-06-11,32.19,-0.49,2015-06-25T06:00:00+00:00,0.4054,-0.0234,2015-06-28T06:00:00+00:00
z_ke_mandera_town,2015-06-21,15.1,-12.15,2015-07-05T06:00:00+00:00,0.4029,-0.0197,2015-07-08T06:00:00+00:00
z_ke_mandera_town,2015-07-01,14.47,-5.54,2015-07-15T06:00:00+00:00,0.4052,-0.0061,2015-07-18T06:00:00+00:00
z_ke_mandera_town,2015-07-11,12.24,0.73,2015-07-25T06:00:00+00:00,0.4162,0.0209,2015-07-28T06:00:00+00:00
z_ke_mandera_town,2015-07-21,3.11,-2.69,2015-08-05T06:00:00+00:00,0.3875,0.0126,2015-08-08T06:00:00+00:00
z_ke_mandera_town,2015-08-01,0.0,-1.7,2015-08-15T06:00:00+00:00,0.3759,0.0277,2015-08-18T06:00:00+00:00
z_ke_mandera_town,2015-08-11,0.0,0.0,2015-08-25T06:00:00+00:00,0.3535,0.0325,2015-08-28T06:00:00+00:00
z_ke_mandera_town,2015-08-21,0.0,0.0,2015-09-05T06:00:00+00:00,0.327,0.0353,2015-09-08T06:00:00+00:00
z_ke_mandera_town,2015-09-01,8.79,8.79,2015-09-15T06:00:00+00:00,0.2988,0.0409,2015-09-18T06:00:00+00:00
z_ke_mandera_town,2015-09-11,0.0,0.0,2015-09-25T06:00:00+00:00,0.292,0.042,2015-09-28T06:00:00+00:00
z_ke_mandera_town,2015-09-21,10.32,10.32,2015-10-05T06:00:00+00:00,0.2954,0.0454,2015-10-08T06:00:00+00:00
z_ke_mandera_town,2015-10-01,7.89,7.89,2015-10-15T06:00:00+00:00,0.2555,0.0055,2015-10-18T06:00:00+00:00
z_ke_mandera_town,2015-10-11,0.43,0.43,2015-10-25T06:00:00+00:00,0.2602,0.0102,2015-10-28T06:00:00+00:00
z_ke_mandera_town,2015-10-21,3.88,0.21,2015-11-05T06:00:00+00:00,0.2493,-0.0007,2015-11-08T06:00:00+00:00
z_ke_mandera_town,2015-11-01,4.09,-5.08,2015-11-15T06:00:00+00:00,0.2387,-0.0113,2015-11-18T06:00:00+00:00
z_ke_mandera_town,2015-11-11,2.93,-10.12,2015-11-25T06:00:00+00:00,0.2601,0.0101,2015-11-28T06:00:00+00:00
z_ke_mandera_town,2015-11-21,7.34,-8.07,2015-12-05T06:00:00+00:00,0.2435,-0.0065,2015-12-08T06:00:00+00:00
z_ke_mandera_town,2015-12-01,10.12,-5.84,2015-12-15T06:00:00+00:00,0.241,-0.009,2015-12-18T06:00:00+00:00
z_ke_mandera_town,2015-12-11,11.23,-3.4,2015-12-25T06:00:00+00:00,0.2423,-0.0077,2015-12-28T06:00:00+00:00
z_ke_mandera_town,2015-12-21,10.63,-0.97,2016-01-05T06:00:00+00:00,0.2485,-0.0015,2016-01-08T06:00:00+00:00
z_ke_mandera_town,2016-01-01,17.94,11.36,2016-01-15T06:00:00+00:00,0.2496,-0.0004,2016-01-18T06:00:00+00:00
z_ke_mandera_town,2016-01-11,0.0,-1.28,2016-01-25T06:00:00+00:00,0.2489,-0.0011,2016-01-28T06:00:00+00:00
z_ke_mandera_town,2016-01-21,0.0,0.0,2016-02-05T06:00:00+00:00,0.2618,0.0118,2016-02-08T06:00:00+00:00
z_ke_mandera_town,2016-02-01,6.72,6.72,2016-02-15T06:00:00+00:00,0.2806,0.0306,2016-02-18T06:00:00+00:00
z_ke_mandera_town,2016-02-11,6.16,3.47,2016-02-25T06:00:00+00:00,0.2609,0.0109,2016-02-28T06:00:00+00:00
z_ke_mandera_town,2016-02-21,2.72,-3.67,2016-03-05T06:00:00+00:00,0.2585,0.0085,2016-03-08T06:00:00+00:00
z_ke_mandera_town,2016-03-01,8.08,-1.14,2016-03-15T06:00:00+00:00,0.263,0.013,2016-03-18T06:00:00+00:00
z_ke_mandera_town,2016-03-11,13.5,1.0,2016-03-25T06:00:00+00:00,0.2691,0.0004,2016-03-28T06:00:00+00:00
z_ke_mandera_town,2016-03-21,7.65,-7.76,2016-04-05T06:00:00+00:00,0.2642,-0.0349,2016-04-08T06:00:00+00:00
z_ke_mandera_town,2016-04-01,23.38,5.29,2016-04-15T06:00:00+00:00,0.3016,-0.0292,2016-04-18T06:00:00+00:00
z_ke_mandera_town,2016-04-11,29.58,9.62,2016-04-25T06:00:00+00:00,0.3135,-0.0437,2016-04-28T06:00:00+00:00
z_ke_mandera_town,2016-04-21,25.13,0.4,2016-05-05T06:00:00+00:00,0.3301,-0.0502,2016-05-08T06:00:00+00:00
z_ke_mandera_town,2016-05-01,18.79,-11.66,2016-05-15T06:00:00+00:00,0.3583,-0.0414,2016-05-18T06:00:00+00:00
z_ke_mandera_town,2016-05-11,22.43,-12.1,2016-05-25T06:00:00+00:00,0.3806,-0.034,2016-05-28T06:00:00+00:00
z_ke_mandera_town,2016-05-21,15.91,-20.57,2016-06-05T06:00:00+00:00,0.3887,-0.0359,2016-06-08T06:00:00+00:00
z_ke_mandera_town,2016-06-01,17.23,-18.61,2016-06-15T06:00:00+00:00,0.3811,-0.0486,2016-06-18T06:00:00+00:00
z_ke_mandera_town,2016-06-11,31.02,-1.66,2016-06-25T06:00:00+00:00,0.4036,-0.0251,2016-06-28T06:00:00+00:00
z_ke_mandera_town,2016-06-21,29.07,1.81,2016-07-05T06:00:00+00:00,0.4044,-0.0182,2016-07-08T06:00:00+00:00
z_ke_mandera_town,2016-07-01,26.91,6.91,2016-07-15T06:00:00+00:00,0.4097,-0.0016,2016-07-18T06:00:00+00:00
z_ke_mandera_town,2016-07-11,0.63,-10.89,2016-07-25T06:00:00+00:00,0.3843,-0.0109,2016-07-28T06:00:00+00:00
