event_id,event_date,zone_id,event_type,sub_event_type,fatalities,actor1,actor2,notes,lon,lat,available_at
SEED000970,2020-12-29,z_so_bulohawo,Protests,,0,Northgate Pastoralist Bloc,Rangeland Defence Front,Reported incident involving Northgate Pastoralist Bloc and Rangeland Defence Front.,42.07747722893442,3.985138207152138,2021-01-04T12:00:00+00:00
SEED000971,2020-12-28,z_so_dolow,Riots,,2,Highland Communal Militia,Border Watch Irregulars,Reported incident involving Highland Communal Militia and Border Watch Irregulars.,42.086643255911305,4.205500043072049,2021-01-03T12:00:00+00:00
SEED000972,2020-12-22,z_so_dolow,Riots,,0,Highland Communal Militia,Northgate Pastoralist Bloc,Reported incident involving Highland Communal Militia and Northgate Pastoralist Bloc.,41.9856049803006,4.227538510879827,2020-12-25T12:00:00+00:00
SEED000973,2021-01-07,z_ke_mandera_town,Strategic developments,,4,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.72496543139537,3.9944702469074578,2021-01-10T12:00:00+00:00
SEED000974,2021-01-03,z_so_bulohawo,Protests,,0,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,42.118492899562916,4.060015136658591,2021-01-11T12:00:00+00:00
SEED000975,2021-01-08,z_so_bulohawo,Protests,,1,Rangeland Defence Front,Highland Communal Militia,Reported incident involving Rangeland Defence Front and Highland Communal Militia.,42.0760770017226,3.958692690983686,2021-01-15T12:00:00+00:00
SEED000976,2021-01-14,z_ke_mandera_west,Riots,,1,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,41.56792704994309,3.9417676659360974,2021-01-16T12:00:00+00:00
SEED000977,2021-01-19,z_so_bulohawo,Violence against civilians,,5,Rangeland Defence Front,Riverine Self-Defence Group,Reported incident involving Rangeland Defence Front and Riverine Self-Defence Group.,42.023100789607504,3.986446568066348,2021-01-28T12:00:00+00:00
SEED000978,2021-01-12,z_et_suftu,Strategic developments,,5,Border Watch Irregulars,Riverine Self-Defence Group,Reported incident involving Border Watch Irregulars and Riverine Self-Defence Group.,41.463066009855304,4.288255861132941,2021-01-19T12:00:00+00:00
SEED000979,2021-01-26,z_ke_mandera_south,Protests,,2,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,41.53511445785134,3.7231921138483446,2021-01-29T12:00:00+00:00
SEED000980,2021-01-29,z_so_bulohawo_s,Violence against civilians,,4,Riverine Self-Defence Group,Border Watch Irregulars,Reported incident involving Riverine Self-Defence Group and Border Watch Irregulars.,41.96370227084132,3.687860030760622,2021-02-05T12:00:00+00:00
SEED000981,2021-01-27,z_ke_mandera_west,Riots,,5,Rangeland Defence Front,Northgate Pastoralist Bloc,Reported incident involving Rangeland Defence Front and Northgate Pastoralist Bloc.,41.56268159554851,3.984547858981955,2021-02-05T12:00:00+00:00
SEED000982,2021-01-21,z_ke_mandera_west,Battles,,2,Rangeland Defence Front,Riverine Self-Defence Group,Reported incident involving Rangeland Defence Front and Riverine Self-Defence Group.,41.50421757853002,3.9848403206363363,2021-01-29T12:00:00+00:00
SEED000983,2021-01-25,z_ke_mandera_town,Strategic developments,,2,Rangeland Defence Front,Highland Communal Militia,Reported incident involving Rangeland Defence Front and Highland Communal Militia.,41.796760912821874,3.975479065552084,2021-01-29T12:00:00+00:00
SEED000984,2021-02-02,z_ke_mandera_town,Riots,,1,Highland Communal Militia,Riverine Self-Defence Group,Reported incident involving Highland Communal Militia and Riverine Self-Defence Group.,41.807205495213346,4.006256546696327,2021-02-04T12:00:00+00:00
SEED000985,2021-02-15,z_et_suftu,Violence against civilians,,0,Rangeland Defence Front,Riverine Self-Defence Group,Reported incident involving Rangeland Defence Front and Riverine Self-Defence Group.,41.45507280968072,4.281559188824447,2021-02-21T12:00:00+00:00
SEED000986,2021-02-12,z_so_dolow,Riots,,4,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,42.01407152294604,4.1815405522850035,2021-02-19T12:00:00+00:00
SEED000987,2021-02-14,z_so_dolow,Riots,,5,Riverine Self-Defence Group,Highland Communal Militia,Reported incident involving Riverine Self-Defence Group and Highland Communal Militia.,42.12162925964517,4.2314572112783555,2021-02-17T12:00:00+00:00
SEED000988,2021-03-01,z_ke_arabia,Riots,,3,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.816979114244084,3.6552049790904735,2021-03-05T12:00:00+00:00
SEED000989,2021-02-26,z_ke_mandera_west,Violence against civilians,,2,Highland Communal Militia,Border Watch Irregulars,Reported incident involving Highland Communal Militia and Border Watch Irregulars.,41.50916842446363,4.056161370379896,2021-03-01T12:00:00+00:00
SEED000990,2021-02-24,z_ke_mandera_town,Violence against civilians,,0,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,41.84931667077752,4.083775222965621,2021-02-28T12:00:00+00:00
SEED000991,2021-03-08,z_ke_arabia,Violence against civilians,,5,Northgate Pastoralist Bloc,Rangeland Defence Front,Reported incident involving Northgate Pastoralist Bloc and Rangeland Defence Front.,41.697710692252336,3.759629673710604,2021-03-10T12:00:00+00:00
SEED000992,2021-03-07,z_ke_mandera_town,Protests,,1,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,41.804493519060564,3.9624918384706396,2021-03-09T12:00:00+00:00
SEED000993,2021-03-09,z_so_bulohawo,Riots,,0,Riverine Self-Defence Group,Rangeland Defence Front,Reported incident involving Riverine Self-Defence Group and Rangeland Defence Front.,42.09513429960501,3.995818510995301,2021-03-16T12:00:00+00:00
SEED000994,2021-03-02,z_so_dolow,Violence against civilians,,2,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.99286417584666,4.206105739366805,2021-03-07T12:00:00+00:00
SEED000995,2021-03-19,z_ke_mandera_west,Protests,,1,Northgate Pastoralist Bloc,Rangeland Defence Front,Reported incident involving Northgate Pastoralist Bloc and Rangeland Defence Front.,41.503441170567484,3.9938121129559354,2021-03-25T12:00:00+00:00
SEED000996,2021-03-17,z_et_dolo_ado,Strategic developments,,1,Rangeland Defence Front,Northgate Pastoralist Bloc,Reported incident involving Rangeland Defence Front and Northgate Pastoralist Bloc.,41.88697707809402,4.173941947360052,2021-03-23T12:00:00+00:00
SEED000997,2021-03-13,z_et_dolo_ado,Riots,,0,Rangeland Defence Front,Highland Communal Militia,Reported incident involving Rangeland Defence Front and Highland Communal Militia.,41.689848710039335,4.177612701478732,2021-03-15T12:00:00+00:00
SEED000998,2021-03-21,z_ke_mandera_south,Battles,,3,Northgate Pastoralist Bloc,Rangeland Defence Front,Reported incident involving Northgate Pastoralist Bloc and Rangeland Defence Front.,41.567515029765694,3.6975244273939354,2021-03-29T12:00:00+00:00
SEED000999,2021-03-25,z_so_bulohawo_s,Protests,,5,Highland Communal Militia,Northgate Pastoralist Bloc,Reported incident involving Highland Communal Militia and Northgate Pastoralist Bloc.,41.99300864241517,3.668320814202377,2021-03-30T12:00:00+00:00
SEED001000,2021-03-24,z_so_bulohawo_s,Strategic developments,,4,Riverine Self-Defence Group,Rangeland Defence Front,Reported incident involving Riverine Self-Defence Group and Rangeland Defence Front.,41.95363577519685,3.772499159785076,2021-03-26T12:00:00+00:00
SEED001001,2021-03-21,z_ke_mandera_west,Strategic developments,,3,Northgate Pastoralist Bloc,Highland Communal Militia,Reported incident involving Northgate Pastoralist Bloc and Highland Communal Militia.,41.53970613807188,3.9296003205703878,2021-03-27T12:00:00+00:00
SEED001002,2021-03-21,z_ke_mandera_west,Strategic developments,,5,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,41.53886778102495,3.9777532043423767,2021-03-23T12:00:00+00:00
SEED001003,2021-03-26,z_so_bulohawo,Strategic developments,,3,Northgate Pastoralist Bloc,Highland Communal Militia,Reported incident involving Northgate Pastoralist Bloc and Highland Communal Militia.,41.95898906222527,3.8809481676236026,2021-04-03T12:00:00+00:00
SEED001004,2021-04-03,z_ke_mandera_town,Battles,,2,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.6992330835827,4.071473517181773,2021-04-08T12:00:00+00:00
SEED001005,2021-04-03,z_et_suftu,Strategic developments,,0,Border Watch Irregulars,Northgate Pastoralist Bloc,Reported incident involving Border Watch Irregulars and Northgate Pastoralist Bloc.,41.56132058762598,4.2544287690367035,2021-04-05T12:00:00+00:00
SEED001006,2021-04-02,z_et_suftu,Riots,,3,Border Watch Irregulars,Northgate Pastoralist Bloc,Reported incident involving Border Watch Irregulars and Northgate Pastoralist Bloc.,41.48740036976253,4.254624811962776,2021-04-10T12:00:00+00:00
SEED001007,2021-04-16,z_ke_mandera_south,Protests,,0,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,41.50034167952423,3.6742131185726463,2021-04-24T12:00:00+00:00
SEED001008,2021-04-19,z_ke_arabia,Violence against civilians,,3,Riverine Self-Defence Group,Rangeland Defence Front,Reported incident involving Riverine Self-Defence Group and Rangeland Defence Front.,41.7700227782235,3.766698768865855,2021-04-23T12:00:00+00:00
SEED001009,2021-04-12,z_ke_mandera_west,Protests,,3,Rangeland Defence Front,Riverine Self-Defence Group,Reported incident involving Rangeland Defence Front and Riverine Self-Defence Group.,41.519791292604054,4.116440061888964,2021-04-14T12:00:00+00:00
SEED001010,2021-04-15,z_ke_mandera_west,Riots,,5,Riverine Self-Defence Group,Northgate Pastoralist Bloc,Reported incident involving Riverine Self-Defence Group and Northgate Pastoralist Bloc.,41.56635622487513,3.967756873871208,2021-04-18T12:00:00+00:00
SEED001011,2021-04-13,z_ke_mandera_west,Riots,,3,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,41.55369990334901,4.053336931315064,2021-04-20T12:00:00+00:00
SEED001012,2021-04-29,z_so_bulohawo,Strategic developments,,3,Rangeland Defence Front,Riverine Self-Defence Group,Reported incident involving Rangeland Defence Front and Riverine Self-Defence Group.,41.8850778727832,4.029695516091562,2021-05-08T12:00:00+00:00
SEED001013,2021-04-29,z_et_suftu,Strategic developments,,0,Highland Communal Militia,Rangeland Defence Front,Reported incident involving Highland Communal Militia and Rangeland Defence Front.,41.48440868403924,4.185622287980448,2021-05-02T12:00:00+00:00
SEED001014,2021-05-02,z_so_bulohawo_s,Riots,,1,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,41.98415012315746,3.747001389881854,2021-05-08T12:00:00+00:00
SEED001015,2021-05-01,z_so_bulohawo_s,Violence against civilians,,4,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,41.97404429006875,3.7298337894597675,2021-05-09T12:00:00+00:00
SEED001016,2021-05-05,z_so_bulohawo,Battles,,3,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,42.10316983318314,3.9694340632418563,2021-05-10T12:00:00+00:00
SEED001017,2021-05-02,z_so_dolow,Protests,,4,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,41.9796985151017,4.1326767036206435,2021-05-11T12:00:00+00:00
SEED001018,2021-05-19,z_ke_mandera_south,Violence against civilians,,1,Rangeland Defence Front,Riverine Self-Defence Group,Reported incident involving Rangeland Defence Front and Riverine Self-Defence Group.,41.549476357309636,3.8044847065532093,2021-05-25T12:00:00+00:00
SEED001019,2021-05-13,z_ke_arabia,Violence against civilians,,4,Riverine Self-Defence Group,Northgate Pastoralist Bloc,Reported incident involving Riverine Self-Defence Group and Northgate Pastoralist Bloc.,41.715081604387564,3.7836246133161198,2021-05-18T12:00:00+00:00
SEED001020,2021-05-16,z_ke_mandera_west,Violence against civilians,,0,Highland Communal Militia,Riverine Self-Defence Group,Reported incident involving Highland Communal Militia and Riverine Self-Defence Group.,41.4911013831616,3.9936699350816567,2021-05-18T12:00:00+00:00
SEED001021,2021-05-18,z_ke_mandera_west,Battles,,5,Northgate Pastoralist Bloc,Rangeland Defence Front,Reported incident involving Northgate Pastoralist Bloc and Rangeland Defence Front.,41.56683407358349,3.992131290188909,2021-05-24T12:00:00+00:00
SEED001022,2021-05-14,z_et_suftu,Protests,,1,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,41.53374556473493,4.243105356856,2021-05-21T12:00:00+00:00
SEED001023,2021-05-12,z_so_dolow,Riots,,5,Rangeland Defence Front,Highland Communal Militia,Reported incident involving Rangeland Defence Front and Highland Communal Militia.,41.988297015867296,4.192462825034816,2021-05-16T12:00:00+00:00
SEED001024,2021-05-24,z_ke_mandera_south,Strategic developments,,4,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,41.593826633774064,3.764367970129383,2021-05-31T12:00:00+00:00
SEED001025,2021-05-23,z_so_bulohawo_s,Violence against civilians,,2,Highland Communal Militia,Northgate Pastoralist Bloc,Reported incident involving Highland Communal Militia and Northgate Pastoralist Bloc.,42.03974926855013,3.7241583213766285,2021-05-31T12:00:00+00:00
SEED001026,2021-05-22,z_ke_mandera_west,Violence against civilians,,3,Northgate Pastoralist Bloc,Rangeland Defence Front,Reported incident involving Northgate Pastoralist Bloc and Rangeland Defence Front.,41.53163360181386,3.931512637098028,2021-05-28T12:00:00+00:00
SEED001027,2021-05-25,z_so_bulohawo,Protests,,5,Northgate Pastoralist Bloc,Highland Communal Militia,Reported incident involving Northgate Pastoralist Bloc and Highland Communal Militia.,41.9767815518984,4.064544538671863,2021-06-02T12:00:00+00:00
SEED001028,2021-05-24,z_et_dolo_ado,Battles,,5,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,41.767704009993416,4.285616968287495,2021-05-31T12:00:00+00:00
SEED001029,2021-06-08,z_ke_mandera_south,Battles,,4,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,41.51800366566512,3.7908547266260832,2021-06-14T12:00:00+00:00
SEED001030,2021-06-03,z_ke_arabia,Protests,,2,Border Watch Irregulars,Riverine Self-Defence Group,Reported incident involving Border Watch Irregulars and Riverine Self-Defence Group.,41.84720458413808,3.6955898938135903,2021-06-08T12:00:00+00:00
SEED001031,2021-06-02,z_ke_mandera_west,Protests,,5,Northgate Pastoralist Bloc,Highland Communal Militia,Reported incident involving Northgate Pastoralist Bloc and Highland Communal Militia.,41.369185514788704,3.969846482217997,2021-06-10T12:00:00+00:00
SEED001032,2021-06-08,z_so_bulohawo,Violence against civilians,,1,Highland Communal Militia,Riverine Self-Defence Group,Reported incident involving Highland Communal Militia and Riverine Self-Defence Group.,42.0335226694288,4.008952343540501,2021-06-17T12:00:00+00:00
SEED001033,2021-06-08,z_et_suftu,Battles,,1,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.59482869182906,4.308870485522185,2021-06-17T12:00:00+00:00
SEED001034,2021-06-09,z_et_suftu,Protests,,5,Riverine Self-Defence Group,Northgate Pastoralist Bloc,Reported incident involving Riverine Self-Defence Group and Northgate Pastoralist Bloc.,41.48066953770234,4.213028482104738,2021-06-15T12:00:00+00:00
SEED001035,2021-06-18,z_so_bulohawo_s,Battles,,1,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,42.08500874910334,3.76796905223531,2021-06-23T12:00:00+00:00
SEED001036,2021-06-12,z_ke_mandera_west,Violence against civilians,,3,Border Watch Irregulars,Riverine Self-Defence Group,Reported incident involving Border Watch Irregulars and Riverine Self-Defence Group.,41.477630388299566,4.166570631883814,2021-06-15T12:00:00+00:00
SEED001037,2021-06-27,z_so_dolow,Riots,,2,Rangeland Defence Front,Northgate Pastoralist Bloc,Reported incident involving Rangeland Defence Front and Northgate Pastoralist Bloc.,42.01363206964216,4.22377824579819,2021-07-02T12:00:00+00:00
SEED001038,2021-07-03,z_ke_mandera_south,Protests,,5,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,41.393825908376854,3.662578951221675,2021-07-08T12:00:00+00:00
SEED001039,2021-07-07,z_ke_arabia,Protests,,4,Highland Communal Militia,Border Watch Irregulars,Reported incident involving Highland Communal Militia and Border Watch Irregulars.,41.77311761744693,3.7527541294575952,2021-07-16T12:00:00+00:00
SEED001040,2021-07-06,z_so_bulohawo_s,Riots,,4,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.979291936163,3.7961443647832076,2021-07-11T12:00:00+00:00
SEED001041,2021-07-01,z_so_bulohawo_s,Riots,,0,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,42.040402742036605,3.728337947994474,2021-07-06T12:00:00+00:00
SEED001042,2021-07-07,z_ke_mandera_town,Battles,,3,Border Watch Irregulars,Northgate Pastoralist Bloc,Reported incident involving Border Watch Irregulars and Northgate Pastoralist Bloc.,41.75770357579633,4.00773795688375,2021-07-09T12:00:00+00:00
SEED001043,2021-07-15,z_ke_mandera_south,Violence against civilians,,4,Riverine Self-Defence Group,Rangeland Defence Front,Reported incident involving Riverine Self-Defence Group and Rangeland Defence Front.,41.464728306776045,3.7821449558828864,2021-07-24T12:00:00+00:00
SEED001044,2021-07-13,z_so_bulohawo_s,Protests,,5,Border Watch Irregulars,Riverine Self-Defence Group,Reported incident involving Border Watch Irregulars and Riverine Self-Defence Group.,42.02712831716309,3.7235225930098803,2021-07-21T12:00:00+00:00
SEED001045,2021-07-27,z_ke_mandera_west,Riots,,0,Rangeland Defence Front,Northgate Pastoralist Bloc,Reported incident involving Rangeland Defence Front and Northgate Pastoralist Bloc.,41.56496107577863,3.883123517672812,2021-07-29T12:00:00+00:00
SEED001046,2021-08-01,z_ke_arabia,Riots,,4,Rangeland Defence Front,Northgate Pastoralist Bloc,Reported incident involving Rangeland Defence Front and Northgate Pastoralist Bloc.,41.74397330264362,3.694075671512976,2021-08-07T12:00:00+00:00
SEED001047,2021-08-08,z_ke_arabia,Riots,,5,Border Watch Irregulars,Northgate Pastoralist Bloc,Reported incident involving Border Watch Irregulars and Northgate Pastoralist Bloc.,41.80276829475813,3.694785085471774,2021-08-10T12:00:00+00:00
SEED001048,2021-08-08,z_et_suftu,Protests,,2,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,41.51782421070486,4.292322278673387,2021-08-14T12:00:00+00:00
SEED001049,2021-08-06,z_et_dolo_ado,Riots,,0,Border Watch Irregulars,Riverine Self-Defence Group,Reported incident involving Border Watch Irregulars and Riverine Self-Defence Group.,41.7965428908928,4.256443014591649,2021-08-14T12:00:00+00:00
SEED001050,2021-08-18,z_so_bulohawo,Riots,,5,Rangeland Defence Front,Highland Communal Militia,Reported incident involving Rangeland Defence Front and Highland Communal Militia.,42.02865841754663,3.9024659416202114,2021-08-21T12:00:00+00:00
SEED001051,2021-08-11,z_et_suftu,Violence against civilians,,5,Highland Communal Militia,Rangeland Defence Front,Reported incident involving Highland Communal Militia and Rangeland Defence Front.,41.56996686763178,4.227407164919286,2021-08-19T12:00:00+00:00
SEED001052,2021-08-23,z_so_bulohawo_s,Strategic developments,,3,Rangeland Defence Front,Riverine Self-Defence Group,Reported incident involving Rangeland Defence Front and Riverine Self-Defence Group.,42.09524544917224,3.7236852099010807,2021-09-01T12:00:00+00:00
SEED001053,2021-08-27,z_ke_mandera_town,Battles,,1,Highland Communal Militia,Rangeland Defence Front,Reported incident involving Highland Communal Militia and Rangeland Defence Front.,41.818768194444175,3.974837164467911,2021-09-05T12:00:00+00:00
SEED001054,2021-08-28,z_so_bulohawo,Protests,,1,Northgate Pastoralist Bloc,Rangeland Defence Front,Reported incident involving Northgate Pastoralist Bloc and Rangeland Defence Front.,42.07186765868709,3.96390726717748,2021-09-02T12:00:00+00:00
SEED001055,2021-08-26,z_et_dolo_ado,Strategic developments,,5,Highland Communal Militia,Riverine Self-Defence Group,Reported incident involving Highland Communal Militia and Riverine Self-Defence Group.,41.790644489044645,4.200164212850269,2021-09-03T12:00:00+00:00
SEED001056,2021-09-05,z_ke_mandera_town,Riots,,4,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,41.82159373752611,3.965332111289816,2021-09-09T12:00:00+00:00
SEED001057,2021-09-15,z_so_bulohawo,Protests,,2,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,42.073710179596745,3.9912610496711767,2021-09-19T12:00:00+00:00
SEED001058,2021-10-06,z_ke_arabia,Battles,,5,Riverine Self-Defence Group,Highland Communal Militia,Reported incident involving Riverine Self-Defence Group and Highland Communal Militia.,41.73524695404052,3.759962146185096,2021-10-15T12:00:00+00:00
SEED001059,2021-10-05,z_ke_arabia,Riots,,2,Northgate Pastoralist Bloc,Rangeland Defence Front,Reported incident involving Northgate Pastoralist Bloc and Rangeland Defence Front.,41.76890817318446,3.747947613635181,2021-10-12T12:00:00+00:00
SEED001060,2021-10-09,z_et_suftu,Strategic developments,,4,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,41.494233862038904,4.217570212097755,2021-10-12T12:00:00+00:00
SEED001061,2021-10-06,z_et_dolo_ado,Violence against civilians,,5,Riverine Self-Defence Group,Highland Communal Militia,Reported incident involving Riverine Self-Defence Group and Highland Communal Militia.,41.788480947170044,4.336953942716998,2021-10-15T12:00:00+00:00
SEED001062,2021-10-14,z_ke_mandera_town,Riots,,2,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,41.75296892557292,3.9821630393040723,2021-10-21T12:00:00+00:00
SEED001063,2021-10-18,z_et_dolo_ado,Strategic developments,,4,Northgate Pastoralist Bloc,Highland Communal Militia,Reported incident involving Northgate Pastoralist Bloc and Highland Communal Militia.,41.74125119072806,4.228041577881163,2021-10-25T12:00:00+00:00
SEED001064,2021-10-27,z_ke_mandera_west,Strategic developments,,5,Border Watch Irregulars,Northgate Pastoralist Bloc,Reported incident involving Border Watch Irregulars and Northgate Pastoralist Bloc.,41.47565453902412,3.9945628305702465,2021-11-02T12:00:00+00:00
SEED001065,2021-11-12,z_ke_mandera_south,Protests,,4,Riverine Self-Defence Group,Border Watch Irregulars,Reported incident involving Riverine Self-Defence Group and Border Watch Irregulars.,41.58432433391419,3.635430879948579,2021-11-20T12:00:00+00:00
SEED001066,2021-11-14,z_so_bulohawo_s,Battles,,3,Riverine Self-Defence Group,Border Watch Irregulars,Reported incident involving Riverine Self-Defence Group and Border Watch Irregulars.,42.07682147599297,3.6790186086356296,2021-11-20T12:00:00+00:00
SEED001067,2021-11-17,z_ke_mandera_town,Violence against civilians,,0,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,41.85200475758033,3.9933394633202166,2021-11-20T12:00:00+00:00
SEED001068,2021-11-23,z_ke_arabia,Battles,,2,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.77668794645244,3.764190275764858,2021-11-25T12:00:00+00:00
SEED001069,2021-11-23,z_so_bulohawo_s,Violence against civilians,,5,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,42.03892086636773,3.7391449147235933,2021-11-30T12:00:00+00:00
SEED001070,2021-11-27,z_ke_mandera_west,Protests,,1,Rangeland Defence Front,Northgate Pastoralist Bloc,Reported incident involving Rangeland Defence Front and Northgate Pastoralist Bloc.,41.598205918193244,3.8797414836451853,2021-12-02T12:00:00+00:00
SEED001071,2021-11-26,z_et_suftu,Strategic developments,,0,Riverine Self-Defence Group,Border Watch Irregulars,Reported incident involving Riverine Self-Defence Group and Border Watch Irregulars.,41.52690708175205,4.24145755512259,2021-11-28T12:00:00+00:00
SEED001072,2021-12-07,z_so_bulohawo_s,Protests,,3,Highland Communal Militia,Rangeland Defence Front,Reported incident involving Highland Communal Militia and Rangeland Defence Front.,41.959827188805114,3.7987854458844827,2021-12-15T12:00:00+00:00
SEED001073,2021-12-01,z_so_bulohawo,Strategic developments,,3,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,42.1334585196088,3.8911400709957107,2021-12-05T12:00:00+00:00
SEED001074,2021-12-08,z_so_bulohawo,Battles,,0,Highland Communal Militia,Rangeland Defence Front,Reported incident involving Highland Communal Militia and Rangeland Defence Front.,42.06273945940395,4.016597995907176,2021-12-13T12:00:00+00:00
SEED001075,2021-12-06,z_so_dolow,Strategic developments,,1,Rangeland Defence Front,Northgate Pastoralist Bloc,Reported incident involving Rangeland Defence Front and Northgate Pastoralist Bloc.,42.066155754228575,4.14597644884857,2021-12-12T12:00:00+00:00
SEED001076,2021-12-19,z_ke_mandera_south,Strategic developments,,4,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,41.51522801681845,3.753988993423233,2021-12-23T12:00:00+00:00
SEED001077,2021-12-21,z_ke_mandera_south,Violence against civilians,,2,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,41.545689232644264,3.6957115345446176,2021-12-25T12:00:00+00:00
SEED001078,2021-12-26,z_so_dolow,Strategic developments,,1,Riverine Self-Defence Group,Northgate Pastoralist Bloc,Reported incident involving Riverine Self-Defence Group and Northgate Pastoralist Bloc.,42.09714443482496,4.234901580257473,2021-12-29T12:00:00+00:00
SEED001079,2022-01-02,z_ke_mandera_south,Riots,,4,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.50874093264206,3.755504643672182,2022-01-10T12:00:00+00:00
SEED001080,2022-01-07,z_ke_mandera_south,Battles,,2,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,41.56801648183754,3.741362326067272,2022-01-13T12:00:00+00:00
SEED001081,2022-01-05,z_so_bulohawo_s,Violence against civilians,,3,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,42.042089861912096,3.7524690973337145,2022-01-12T12:00:00+00:00
SEED001082,2022-01-19,z_ke_mandera_west,Protests,,2,Highland Communal Militia,Border Watch Irregulars,Reported incident involving Highland Communal Militia and Border Watch Irregulars.,41.48701513388356,3.985545857913356,2022-01-24T12:00:00+00:00
SEED001083,2022-01-21,z_so_bulohawo_s,Riots,,5,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,42.01953090942172,3.698570617175634,2022-01-29T12:00:00+00:00
